frame,cell_x,cell_y,density,avg_velocity,congestion,turbulence,density_n,congestion_n,turbulence_n,risk
206,1,0,4,1.092717147576305,3.6605661430413767,0.9703687500000184,0.7999984000032001,0.3375204425571567,0.0012815683621296553,0.37539216753246163
206,2,0,1,2.625026130168493,0.3809471376440876,0.0,0.19999960000080003,0.03512501658600987,0.0,0.07404988663464396
206,3,0,1,1.0604138391861035,0.943019161816958,0.0,0.19999960000080003,0.08695055147177022,0.0,0.09478010058894809
206,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,0,1,1,1.420021010620908,0.704209973247521,0.0,0.19999960000080003,0.06493128454337564,0.0,0.08597239381759027
206,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,2,1,2,2.5405048061077804,0.7872420169296784,1.7230250000000238,0.39999920000160005,0.07258720743478457,0.0022756032973634383,0.14971732396360288
206,3,1,2,4.66180622338162,0.429017340917233,2.4378250000000072,0.39999920000160005,0.03955730264465878,0.0032196413913872196,0.13678857347575968
206,4,1,1,1.867600128787304,0.5354436584948972,0.0,0.19999960000080003,0.04937028140392161,0.0,0.07974799256180866
206,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,3,2,2,2.7712347705230016,0.7216973474423737,5.5296500000001325,0.39999920000160005,0.06654369804630592,0.007303022169304487,0.14880814586979374
206,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,0,0,1,1.4356039776408671,0.6965660794437873,0.0,0.19999960000080003,0.06422648361404384,0.0,0.08569047344585755
208,1,0,4,0.8251597922521832,4.84748719300857,0.6140874999999891,0.7999984000032001,0.44695983045809096,0.0008110268509566758,0.41902676023948343
208,2,0,1,3.385612315584688,0.2953666731805265,0.0,0.19999960000080003,0.027234117989655325,0.0,0.07089352719610215
208,3,0,2,4.334453749269864,0.4614180936077498,9.54962500000011,0.39999920000160005,0.04254479582466239,0.012612212903808288,0.14080134220148746
208,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,0,1,1,1.3097960484421616,0.7634718141585662,0.0,0.19999960000080003,0.0703954892563737,0.0,0.0881580757027895
208,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2,1,1,1.5484030640370117,0.6458225025516169,0.0,0.19999960000080003,0.05954770064432853,0.0,0.08381896025797142
208,3,1,2,4.621359519572515,0.4327721450382967,1.3981250000000738,0.39999920000160005,0.03990351224698109,0.00184650707919292,0.13651511702303035
208,4,1,1,2.33381470250619,0.4284811960924677,0.0,0.19999960000080003,0.03950786771261323,0.0,0.0758030270852853
208,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,3,2,2,2.286809988097575,0.8745769279652907,3.931250000000188,0.39999920000160005,0.08063987379063371,0.0051920114117672824,0.15381331294026368
208,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0,0,1,1.4698492407890542,0.6803372542415538,0.0,0.19999960000080003,0.06273011391318398,0.0,0.0850919255655136
210,1,0,4,1.0096119576956752,3.9618789681728552,0.9882749999999968,0.7999984000032001,0.3653028221433993,0.0013052171899431602,0.3865122140153027
210,2,0,2,4.064369511474473,0.4920800319836377,11.26292500000007,0.39999920000160005,0.045371962608675605,0.014874972370079894,0.14261103675497422
210,3,0,1,1.0722299223323777,0.9326270913554136,0.0,0.19999960000080003,0.08599235645924917,0.0,0.09439682258393968
210,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0,1,1,1.6391602309737976,0.6100647639299308,0.0,0.19999960000080003,0.05625067846447327,0.0,0.08250015138602931
210,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,2,1,2,3.869091044086356,0.5169159391835623,6.7250000000000165,0.39999920000160005,0.047661943464604714,0.008881723814087984,0.1417290545305483
210,3,1,2,3.668383162750101,0.5451978322030921,2.753424999999908,0.39999920000160005,0.05026965950504616,0.0036364550769969264,0.14119856032559755
210,4,1,1,2.5441836690659567,0.3930518388433563,0.0,0.19999960000080003,0.036241123752538164,0.0,0.07449632950125527
210,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,3,2,2,2.060284715193686,0.9707349076085856,2.9280499999997547,0.39999920000160005,0.08950606622545788,0.0038670827381171863,0.15696231131209834
210,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0,0,1,0.9364734167412776,1.067824568084445,0.0,0.19999960000080003,0.09845816376748165,0.0,0.09938314550723268
212,1,0,4,0.9916551343195608,4.033619678223974,0.8912249999999966,0.7999984000032001,0.3719176339674797,0.0011770430195108571,0.3891196864938052
212,2,0,2,3.75223960012487,0.533013582021154,13.740050000000124,0.39999920000160005,0.0491462175693083,0.01814651736680452,0.1451022022382447
212,3,0,1,0.2505967757551019,3.990315094182531,0.0,0.19999960000080003,0.36792475914995826,0.0,0.20716978366022332
212,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0,1,1,1.7738480963554806,0.5637429521868588,0.0,0.19999960000080003,0.05197960186357869,0.0,0.08079172074567148
212,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,2,1,2,3.111513055766392,0.6427720329095825,3.627850000000005,0.39999920000160005,0.059266433806535186,0.004791310295753019,0.14514372661181998
212,3,1,2,3.4307048821431514,0.5829688763732559,3.401725000000008,0.39999920000160005,0.05375231739073799,0.004492666459699397,0.14284848689468502
212,4,1,1,1.918000632195845,0.5213735436154202,0.0,0.19999960000080003,0.04807295437433667,0.0,0.07922906174997468
212,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,3,2,2,2.1412777472765265,0.9340173932923176,4.3014250000000285,0.39999920000160005,0.08612054846745096,0.005680902432269676,0.15615225011714132
212,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0,0,1,0.1131359536303188,8.838141956603186,0.0,0.19999960000080003,0.8149159086351643,0.0,0.38596624345430575
214,1,0,4,1.0452927125785794,3.8266427053773713,1.0421187500000189,0.7999984000032001,0.3528334385877225,0.0013763287611870255,0.3815457940644051
214,2,0,2,2.2658057916762093,0.8826842885230473,5.133249999999938,0.39999920000160005,0.08138740841137161,0.006779495727682748,0.15458857208333351
214,3,0,1,0.9740539124117086,1.026626679479456,0.0,0.19999960000080003,0.09465953561789624,0.0,0.0978636942473985
214,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0,1,1,1.1920031805436937,0.8389168981704431,0.0,0.19999960000080003,0.07735186079820675,0.0,0.09094062431952271
214,1,1,1,5.360543376246556,0.1865479046307336,0.0,0.19999960000080003,0.017200544633995365,0.0,0.06688009785383815
214,2,1,1,1.504145854190598,0.6648247235909676,0.0,0.19999960000080003,0.061299789748622595,0.0,0.08451979589968905
214,3,1,2,2.980196136922591,0.6710945176648863,1.4697250000000863,0.39999920000160005,0.06187789258514532,0.0019410693728864233,0.14533323784640406
214,4,1,1,2.1536033152350544,0.4643359106882452,0.0,0.19999960000080003,0.042813831507621365,0.0,0.07712541260328856
214,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,3,2,2,2.494884120044208,0.8016372253763465,5.877125000000262,0.39999920000160005,0.07391450953390334,0.007761933244739635,0.15189414378746324
214,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0,0,1,0.4804116818617582,2.0815047233604056,0.0,0.19999960000080003,0.19192397240217685,0.0,0.13676946896111075
216,1,0,4,0.9126053103237955,4.383007774196558,0.823218749999982,0.7999984000032001,0.40413276686462507,0.0010872270001603813,0.40197879484685817
216,2,0,2,2.234152548864952,0.8951900124796577,4.742425000000047,0.39999920000160005,0.08254049165570983,0.006263332202085728,0.15489495632338968
216,3,0,1,1.176508527982388,0.8499653649440612,0.0,0.19999960000080003,0.07837057846353249,0.0,0.091348111385653
216,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0,1,1,1.985981147237624,0.5035269172226325,0.0,0.19999960000080003,0.04642741622453528,0.0,0.07857084649005412
216,1,1,1,4.51035399188389,0.2217115961814691,0.0,0.19999960000080003,0.020442793037759133,0.0,0.06817699721534366
216,2,1,1,1.1596435247107213,0.8623265300292625,0.0,0.19999960000080003,0.07951033273843075,0.0,0.09180401309561231
216,3,1,2,3.1002314044142523,0.6451110539818986,0.5476250000000075,0.39999920000160005,0.05948210192906847,0.0007232496659762062,0.14400957567190026
216,4,1,1,1.1524640716301693,0.8676984798326131,0.0,0.19999960000080003,0.08000565034892344,0.0,0.0920021401398094
216,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,3,2,2,3.191210813095208,0.6267194021150085,9.724250000000051,0.39999920000160005,0.05778631001194377,0.012842840564928673,0.1469671361747361
216,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,0,0,1,0.4271959153067251,2.3407915578182488,0.0,0.19999960000080003,0.21583136915331,0.0,0.146332427661564
218,1,0,4,1.0818334776083776,3.6973925367122114,1.012668750000032,0.7999984000032001,0.3409159994748189,0.00133743407474468,0.376767150013311
218,2,0,2,2.133035291525736,0.9376265979656858,3.960724999999923,0.39999920000160005,0.08645333315458202,0.005230939115769942,0.15615037499704382
218,3,0,1,1.060413839186073,0.9430191618169852,0.0,0.19999960000080003,0.08695055147177273,0.0,0.0947801005889491
218,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,0,1,1,1.332390518779129,0.750525075535316,0.0,0.19999960000080003,0.06920174250271974,0.0,0.0876805770013279
218,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,2,1,1,0.7962332071636984,1.2558976842792853,0.0,0.19999960000080003,0.11579933967598334,0.0,0.10631961587063335
218,3,1,2,2.994710645666053,0.667841924719887,1.5033999999999978,0.39999920000160005,0.06157798908187402,0.0019855440270780404,0.14522661884135304
218,4,1,1,1.004629192440074,0.9953822302822902,0.0,0.19999960000080003,0.09177865875120474,0.0,0.09671134350072191
218,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,3,2,1,4.156327044059736,0.2405964649640737,0.0,0.19999960000080003,0.02218406174321754,0.0,0.06887350469752702
218,4,2,1,3.5679609571600843,0.2802713396512473,0.0,0.19999960000080003,0.025842261251037005,0.0,0.07033678450065481
218,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0,0,1,0.934067743936023,1.0705746994743643,0.0,0.19999960000080003,0.09871173808564565,0.0,0.09948457523449827
220,1,0,4,1.184104903622187,3.3780505487804184,1.09824374999998,0.7999984000032001,0.31147125107197526,0.0014504531848398645,0.3650231563852021
220,2,0,2,2.460362903478417,0.8128849074757926,6.016249999999882,0.39999920000160005,0.07495159573631056,0.007945675969740619,0.15236410108592643
220,3,0,1,1.0817007896599753,0.9244615192516844,0.0,0.19999960000080003,0.0852394544756524,0.0,0.09409566179050097
220,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0,1,1,1.4043007365203652,0.7120931101600946,0.0,0.19999960000080003,0.06565814474901036,0.0,0.08626313789984415
220,1,1,1,2.716901243736048,0.3680650232154405,0.0,0.19999960000080003,0.033937228469875354,0.0,0.07357477138819016
220,2,1,1,0.7200622404733634,1.3887495501043297,0.0,0.19999960000080003,0.12804887124995937,0.0,0.11121942850022376
220,3,1,2,3.781341358399268,0.5289114420847275,1.3341249999999871,0.39999920000160005,0.048767982063468295,0.0017619821239360576,0.14003554746304817
220,4,1,1,0.169998300017024,5.8820657573769255,0.0,0.19999960000080003,0.542352565150116,0.0,0.27694090606028643
220,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,3,2,1,1.8049750250287069,0.5540212168708136,0.0,0.19999960000080003,0.05108321472615932,0.0,0.08043316589070373
220,4,2,1,3.090033823903018,0.3236200057308266,0.0,0.19999960000080003,0.029839200628093535,0.0,0.07193556025147742
220,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0,0,1,0.968391059583548,1.032630014293913,0.0,0.19999960000080003,0.09521306972825405,0.0,0.09808510789154162
222,1,0,4,0.6670534417620242,5.99643114818906,0.5536937500000011,0.7999984000032001,0.552897561692116,0.0007312646788232976,0.46137792408145345
222,2,0,2,2.037449729370318,0.981614493366259,4.129450000000169,0.39999920000160005,0.09050921231168528,0.0054537746325779984,0.15783957731492754
222,3,0,1,1.324826364670679,0.7548101989550798,0.0,0.19999960000080003,0.06959684989773297,0.0,0.0878386199593332
222,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0,1,1,2.549484261953768,0.3922346541127982,0.0,0.19999960000080003,0.03616577569403272,0.0,0.07446619027785309
222,1,1,1,3.1219713427455056,0.3203094093831415,0.0,0.19999960000080003,0.029533948953698055,0.0,0.07181345958171922
222,2,1,1,1.068258946296447,0.9360938586363232,0.0,0.19999960000080003,0.08631200778671382,0.0,0.09452468311492554
222,3,1,2,4.551447894558369,0.4394196423065145,1.582450000000068,0.39999920000160005,0.04051644099411806,0.002089945553844476,0.1368333200642806
222,4,1,1,1.0616861383375755,0.9418890809622982,0.0,0.19999960000080003,0.0868463530021113,0.0,0.09473842120108453
222,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,3,2,1,1.7904568927962727,0.558513538576658,0.0,0.19999960000080003,0.051497426722614585,0.0,0.08059885068928585
222,4,2,1,3.5857137158252512,0.2788837287118901,0.0,0.19999960000080003,0.025714317364750647,0.0,0.07028560694614026
222,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,0,0,1,1.0031848644701151,0.9968153101822316,0.0,0.19999960000080003,0.09191079507743052,0.0,0.09676419803121222
224,1,0,4,0.641353329270694,6.236714538307754,0.7056937500000198,0.7999984000032001,0.5750527565452851,0.0009320114475580985,0.4703002260533415
224,2,0,2,2.50937814819634,0.797007031948218,6.055999999999985,0.39999920000160005,0.07348758515283241,0.00799817389116975,0.15179424622896392
224,3,0,1,1.1940567341746546,0.8374741305319131,0.0,0.19999960000080003,0.07721883121949266,0.0,0.09088741248803707
224,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,0,1,1,2.442371940509799,0.4094363716885614,0.0,0.19999960000080003,0.03775185038904997,0.0,0.07510062015586
224,1,1,1,2.8756624646297744,0.3477447492020771,0.0,0.19999960000080003,0.03206360903237088,0.0,0.07282532361318836
224,2,1,1,0.5099949000509937,1.9607654748023275,0.0,0.19999960000080003,0.18079127789129926,0.0,0.1323163911567597
224,3,1,2,5.078581023164683,0.3938100136194302,0.6644499999999744,0.39999920000160005,0.036311030831376934,0.0008775407268803747,0.1347874345510949
224,4,1,1,0.6648241573022209,1.504134510864819,0.0,0.19999960000080003,0.1386878766656526,0.0,0.11547503066650106
224,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,3,2,1,3.1086824734764456,0.3216786506005535,0.0,0.19999960000080003,0.02966019907010339,0.0,0.07186395962828136
224,4,2,1,3.069334061783786,0.3258025102011007,0.0,0.19999960000080003,0.030040437225358745,0.0,0.07201605489038351
224,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,0,0,1,0.8062177126527142,1.240344364633313,0.0,0.19999960000080003,0.11436525458504167,0.0,0.10574598183425668
226,1,0,4,1.0685347033136992,3.74340913168674,1.3682187499999374,0.7999984000032001,0.34515893373522044,0.0018070098222685662,0.37860519644172874
226,2,0,2,2.6362428986441744,0.7586525560687294,6.452900000000087,0.39999920000160005,0.06995113227449783,0.00852236068400431,0.15053692111548045
226,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,0,1,1,2.51546684492128,0.3975389405865488,0.0,0.19999960000080003,0.036654854445272764,0.0,0.07466182177834911
226,1,1,1,4.994847447869127,0.2002059138697969,0.0,0.19999960000080003,0.018459873694769632,0.0,0.06738382947814786
226,2,1,2,2.715138286173319,0.7366080188639582,6.938125000000017,0.39999920000160005,0.06791852811913618,0.009163198518605085,0.14991613080371602
226,3,1,1,6.752894783993067,0.1480844217395716,0.0,0.19999960000080003,0.01365404082545378,0.0,0.06546149633042152
226,4,1,1,1.198153282527201,0.8346107868459888,0.0,0.19999960000080003,0.07695481822524487,0.0,0.09078180729033795
226,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,2,2,1,2.897711521963332,0.3450987240908011,0.0,0.19999960000080003,0.03181963377508098,0.0,0.0727277335102724
226,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,4,2,1,3.062403048720593,0.3265398834483732,0.0,0.19999960000080003,0.030108426310932936,0.0,0.07204325052461319
226,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,0,0,1,0.710204134141259,1.4080260472556347,0.0,0.19999960000080003,0.12982624982890634,0.0,0.11193037993180255
228,1,0,4,1.5491435554560191,2.58205520421927,2.688350000000084,0.7999984000032001,0.2380769479857058,0.003550510366632583,0.33629545230523217
228,2,0,1,1.9417838677697985,0.5149877217134928,0.0,0.19999960000080003,0.04748415325718517,0.0,0.07899354130311408
228,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,0,1,1,1.846275121703872,0.5416281527942635,0.0,0.19999960000080003,0.04994051922270339,0.0,0.07997608768932137
228,1,1,1,4.616240223861087,0.2166260387773321,0.0,0.19999960000080003,0.019973882077372003,0.0,0.06798943283118881
228,2,1,2,2.8755260632680084,0.6955224890231516,2.334850000000094,0.39999920000160005,0.06413025994621285,0.0030836420590816525,0.14657695659668965
228,3,1,1,6.82521562472392,0.1465153029340989,0.0,0.19999960000080003,0.013509361108450257,0.0,0.0654036244436201
228,4,1,1,1.324826364670679,0.7548101989550798,0.0,0.19999960000080003,0.06959684989773297,0.0,0.0878386199593332
228,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,2,2,1,3.103321992138224,0.3222342960834787,0.0,0.19999960000080003,0.029711432049367624,0.0,0.07188445281998707
228,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,4,2,1,2.1924196371685083,0.4561149799505017,0.0,0.19999960000080003,0.042055825212308384,0.0,0.07682221008516336
228,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
